pid	devicetype	brand	model	fccid	availability	whereavailable	supportedsincecommit	supportedsincerel	supportedcurrentrel	target	subtarget	packagearchitecture	bootloader	cpu	cpucores	cpumhz	flashmb	rammb	ethernet100mports	ethernetgbitports	switch	vlan	modem	commentsnetworkports	wlanhardware	wlan24ghz	wlan50ghz	wlancomments	wlandriver	detachableantennas	bluetooth	usbports	sataports	commentsusbsataports	videoports	audioports	phoneports	commentsavports	serial	serialconnectionparameters	jtag	ledcount	buttoncount	gpios	powersupply	devicepage	forumsearch	gitsearch	wikideviurl	oemdevicehomepageurl	firmwareoemstockurl	firmwareopenwrtsnapshotinstallurl	firmwareopenwrtsnapshotupgradeurl	installationmethods	commentinstallation	recoverymethods	commentrecovery	picture	comments
503029	Router	MikroTik	RB450Gx4	http://?	Available 2019	https://mikrotik.com/buy	http://?		external image	ipq40xx			RouterBOOT	Qualcomm IPQ4019	4	716	512NAND	1024	-	5	Atheros AR8327	Yes	-		none	-	-		none	-	-	-	-		-	-	-		Yes	115200 / 8N1	Yes	2	1	?	10-57 VDC, 0.8 A, POE in and out	inbox:toh:mikrotik:mikrotik_rb450gx4	RB450Gx4	RB450Gx4	https://wikidevi.com/wiki/MikroTik_RouterBOARD_450Gx4_(RB450Gx4)	https://mikrotik.com/product/rb450gx4	https://mikrotik.com/product/rb450gx4	http://?	http://?	see devicepage		unknown		media:mikrotik:rb450gx4_top.jpg	
522271	WiFi AP	ALFA Network	AP120C-AC	http://?	Available 2019	alibaba.com	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=c568c6dc09f0a847097fb9697369114a251f096d		snapshot	ipq40xx	generic	arm_cortex-a7_neon-vfpv4	U-Boot	Qualcomm Atheros IPQ4018	4	717	16	256	-	2	?	?	-		Qualcomm Atheros IPQ4018	b/g/n	a/n/ac		unknown	-	4	-	-		-	-	-		Yes	?	?	4	1	-	12 VDC, PoE 802.3af		AP120C-AC	AP120C-AC	NULL	http://?	http://?	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-alfa-network_ap120c-ac-squashfs-nand-factory.bin	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-alfa-network_ap120c-ac-squashfs-nand-sysupgrade.bin	see git-commit		unknown		media:example:genericrouter1.png	This board uses dual-image feature (128 MB NAND is divided into two 64 MB partitions: 'rootfs1' and 'rootfs2')
522458	Single Board Computer	Xunlong	Orange Pi One	http://?	Available 2019	aliexpress.com	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=00d89b4a89936cfb86aa57fbb99f33efda80981f		snapshot	sunxi	cortexa7	arm_cortex-a7	U-Boot	Allwinner H3	4	1200	microSDHC	512	1	-	-	?	-		-	-	-		none	-	-	1x OTG	-		HDMI	HDMI	-		Yes	?	?	2	-	more than 20	5 VDC, 2.0 A		Orange Pi One	Orange Pi One	https://wikidevi.com/wiki/Orange_Pi_One	http://www.orangepi.org/orangepione/		http://downloads.openwrt.org/snapshots/targets/sunxi/cortexa7/openwrt-sunxi-cortexa7-sun8i-h3-orangepi-one-ext4-sdcard.img.gz	NULL	Sunxi installation		unknown		media:example:genericrouter1.png	
525964	WiFi Router	AVM	FRITZ!Box 7530	http://?	Available 2019	alternate.de, amazon.de	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=95b0c07a618fe5fd93a26931152ced483bba143b		snapshot	ipq40xx	generic	arm_cortex-a7	U-Boot	Qualcomm IPQ4019	4	716	128NAND	256	-	4	Qualcomm Atheros QCA8075	Yes	xDSL		Qualcomm IPQ4019	b/g/n	a/n/ac		ath10k	-	-	1x 3.0	-		-	-	DECT		Yes	115200 / 8N1	?	6	3	-	12 VDC, 1.5 A		FRITZ!Box 7530	FRITZ!Box 7530	https://wikidevi.com/wiki/AVM_FRITZ!Box_7530	https://avm.de/produkte/fritzbox/fritzbox-7530/	https://avm.de/service/downloads/?product=fritzbox-7530	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-avm_fritzbox-7530-initramfs-fit-uImage.itb	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-avm_fritzbox-7530-squashfs-sysupgrade.bin	see git-commit		unknown		media:example:genericrouter1.png	
526280	WiFi Router	Qxwlan	E2600AC	NULL	unknown 2019	?	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=bbab33724d5fbe3fad87d885adc16ed3dc47742f		snapshot	ipq40xx	generic	arm_cortex-a7_neon-vfpv4	U-Boot	Qualcomm IPQ4019	4	?	16	256	-	3	Qualcomm Atheros QCA8075	Yes	-		Qualcomm Atheros IPQ4019	b/g/n	a/n/ac		ath10k	6	-	1x 3.0	-		-	-	-		Yes	?	?	11	1	-	9-48 VDC, PoE	toh:qxwlan:e2600ac	E2600AC	E2600AC	NULL	http://qxwlan.com/product/p/91.html	http://qxwlan.com/product/p/91.html	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-qxwlan_e2600ac-c2-squashfs-nand-factory.ubi	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-qxwlan_e2600ac-c2-squashfs-nand-sysupgrade.bin	U-Boot web recovery		U-Boot web recovery		media:example:genericrouter1.png	
526327	WiFi Router	Qxwlan	E2600AC	http://?	unknown 2019	?	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=bbab33724d5fbe3fad87d885adc16ed3dc47742f		snapshot	ipq40xx	generic	arm_cortex-a7_neon-vfpv4	U-Boot	Qualcomm Atheros IPQ4019	4	?	32	256	-	3	Qualcomm Atheros QCA8075	Yes	-		Qualcomm Atheros IPQ4019	b/g/n	a/n/ac		unknown	6	-	1x 3.0	-		-	-	-		Yes	?	?	6	1	-	9-24 VDC, PoE		E2600AC	E2600AC	NULL	http://qxwlan.com/product/p/91.html	http://qxwlan.com/product/p/91.html	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-qxwlan_e2600ac-c1-squashfs-sysupgrade.bin	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-qxwlan_e2600ac-c1-squashfs-sysupgrade.bin	U-Boot web recovery		unknown		media:example:genericrouter1.png	
539710	Emulator	QEMU (x86_64)	qemu-system-x86_64	NULL	Available 2019	qemu.org		15.05	15.05.1	x86	64	x86_64	?	kvm x86_64	1	Emulator	?	?	?	?	?	?	-	1	?	?	?		unknown	?	?	?	-		NULL	NULL	NULL		?		?			?	-	toh:qemu:qemu	qemu-system-x86_64	qemu-system-x86_64	NULL	https://www.qemu.org/		NULL	NULL	see devicepage		NULL		media:example:genericrouter1.png	
539726	Emulator	QEMU (aarch64)	qemu-system-aarch64	NULL	Available 2019	qemu.org		15.05				aarch64_armv8-a	?	arm64	1	Emulator	?	?	?	?	?	No	-	1	-	-	-		none	-	?	?	-		NULL	NULL	NULL		?		No			?	-	toh:qemu:qemu	qemu	qemu-system-aarch64	NULL	https://www.qemu.org/		NULL	NULL	NULL		NULL		media:example:genericrouter1.png	
539751	Emulator	QEMU (armvirt)	qemu-system-arm	NULL	Available 2019	qemu.org		14.07	15.05.1	armvirt			?	armvirt	1	Emulator	?	?	?	?	?	No	-	1	-	-	-		none	-	?	?	-		NULL	NULL	NULL		?		?			?	-	toh:qemu:qemu	qemu-system-arm	qemu-system-arm	NULL	https://www.qemu.org/		NULL	NULL	see devicepage		NULL		media:example:genericrouter1.png	
539752	Emulator	QEMU (i386)	qemu-system-i386	NULL	Available 2019	qemu.org		10.03	15.05.1	x86		i386_pentium4	?	x86 kvm_guest	1	Emulator	?	?	?	?	?	No	-	2	-	-	-		none	-	?	?	-		NULL	NULL	NULL		?		?			?	-	toh:qemu:qemu	qemu-system-i386	qemu-system-i386	NULL	https://www.qemu.org/		NULL	NULL	see devicepage		NULL		media:example:genericrouter1.png	
539753	Emulator	QEMU (malta)	qemu-system-mips(el)	NULL	Available 2019	qemu.org		12.09	15.05.1	malta			?	malta	1	Emulator	?	?	?	?	?	No	-	1	-	-	-		none	-	?	?	-		NULL	NULL	NULL		?		?			?	?	toh:qemu:qemu	qemu-system-mips	qemu-system-mips	NULL	https://www.qemu.org/		NULL	NULL	see devicepage		NULL		media:example:genericrouter1.png	
545005	WiFi Router	Belkin	F9K1109	https://fcc.io/K7SF9K1103V1	Discontinued		https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=f2c83532f92c5fa43165e1c5a3cd7f5cf4e9e3b3		snapshot	ramips	rt3883	mipsel_74kc	U-Boot	Ralink RT3883	1	500	8	64	-	5	Realtek RTL8367R-VB	Yes	-		Ralink RT3883	b/g/n	a/n		unknown	-	-	2x 2.0	-		-	-	-		Yes	57600 / 8N1	?	4	2	-	12 VDC, 2.0 A	toh:belkin:belkin_f9k1109_v1	F9K1109	F9K1109	NULL	http://?	https://www.belkin.com/us/support-article?articleNum=5030	NULL	http://downloads.openwrt.org/snapshots/targets/ramips/rt3883/openwrt-ramips-rt3883-belkin_f9k1109v1-squashfs-sysupgrade.bin	U-Boot web recovery		U-Boot web recovery		media:example:genericrouter1.png	
589889	Travel Router - Battery powered	i.onik	Cloud Hub	http://?	Available 2019	pollin.de	http://?		external image	ramips	rt305x	mipsel_24kc	U-Boot	Ralink RT5350	1	360	SD	64	-	-	Ralink rt305x-esw	Yes	-	internal ethernet+switch, not wired	RT2800	b/g/n	-		other	-	-	1x 2.0	-		-	-	-		Yes	57600 / 8N1	?	1	1	-	5 VDC (?USB), 1900mAh battery		Cloud Hub	Cloud Hub	NULL	http://www.logilink.eu/Produkte_LogiLink/Aktive_Netzwerkkomponenten/LogiCloud/LogiCloud_Wireless_LAN_Hub.htm	http://?	NULL	http://www.netadair.de/openwrt/snapshot.20190301/releases/18.06-SNAPSHOT/targets/ramips/rt305x/openwrt-18.06-snapshot-r7704-9ee8c8daf4-ramips-rt305x-ionik-cloud-hub-squashfs-sysupgrade.bin	Telnet	login root/91657853, then mtd_write of sysupgrade image to mtd5	Serial	press reset button during reset/power-on, then serial access to mini fw	media:i.onik:20170109_065437.jpg	Equivalent to LogiLink UA0175 and software-wise WL0156, possibly WL0157, WiFi-S1 Storage Sharer
634847	WiFi Router	Billion	BiPAC 7700N	NULL	Discontinued 2013				18.06.4	brcm63xx	generic	mips_mips32	CFE	Broadcom BCM63281	1	320	8	32	4	-	Broadcom BCM63281	Yes	ADSL2+ Annex B		Broadcom BCM43225	b/g/n	-	b43 driver only supported (so no kmod-brcmsmac or kmod-brcm-wl) and N mode is not supported by the b43 driver.	b43	-	-	-	-		-	-	-		Yes	115200 / 8N1	No	9	3	1	12 VDC, 1.0 A	toh:billion:billion_bipac_7700n	BiPAC 7700N	F@ST2704	NULL	https://www.billion.uk.com/product/wireless/7700n.htm	http://www.billion.uk.com/esupport/index.php?/Knowledgebase/Article/View/321/95/bipac-7700n-vb038_n28_gh_uk-00-4300	http://downloads.openwrt.org/snapshots/targets/brcm63xx/generic/openwrt-brcm63xx-generic-FAST2704V2-squashfs-cfe.bin	NULL	GUI generic		Serial		media:billion:bipac_7700n.png	
638806	WiFi Router	MikroTik	RB941-2nD-TC (hAP lite)	https://fcc.io/TV7/RB941-2ND	Available 2019	amazon.com	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=b18bae37a4f26949f71f1345caa2b6934f6a4663	18.06.0	18.06.4	ar71xx	mikrotik	mips_24kc	RouterBOOT	Qualcomm Atheros QCA9533	1	650	16	32	4	-	Qualcomm Atheros QCA9533	Yes	-		Qualcomm Atheros QCA9533	b/g/n	-		ath10k	-	-	-	-		-	-	-		Yes	115200 / 8N1	Yes	2	2	-	5 VDC, 0.5 A	toh:mikrotik:rb941_2nd	RB941-2nD-TC	RB941-2nD-TC	https://wikidevi.com/wiki/MikroTik_RouterBOARD_hAP_lite_(RB941-2nD-TC)	https://mikrotik.com/product/RB941-2nD-TC	https://www.mikrotik.com/download	http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/openwrt-ar71xx-mikrotik-rb-nor-flash-16M-initramfs-kernel.bin	http://downloads.openwrt.org/snapshots/targets/ar71xx/mikrotik/openwrt-ar71xx-mikrotik-rb-nor-flash-16M-squashfs-sysupgrade.bin	see devicepage		unknown		media:mikrotik:rb941-2nd-tc-front.png	TowerCase variant of the RB941-2nD
665811	WiFi AP	YunCore	A770	NULL	Available 2019	yuncore.en.alibaba.com	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=6fa94d5e8f8d008dc55eae02ca1b21199d9a8915		snapshot	ath79	generic	mips_24kc	U-Boot	Qualcomm Atheros QCA9531	1	650	16	128	2	-	?	?	-		Qualcomm Atheros QCA9887	b/g/n	a/n/ac		ath10k	-	-	-	-		-	-	-		Yes	115200 / 8N1	?	3	1	-	12 VDC		A770	A770	NULL	http://yuncore.com.cn/en/ProductDetail/2226281.html	http://?	NULL	http://downloads.openwrt.org/snapshots/targets/ath79/generic/openwrt-ath79-generic-yuncore_a770-squashfs-sysupgrade.bin	see git-commit		unknown		media:example:genericrouter1.png	
665896	Single Board Computer	Xunlong	Orange Pi PC Plus	http://?	Available 2019	aliexpress.com, banggood.com	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=445ca981d163d54c8dcf16cf206bc44904160b99		snapshot	sunxi	cortexa7	arm_cortex-a8_vfpv3	U-Boot	Allwinner H3	4	1200	microSDHC	1024	1	-	-	?	-		Realtek RTL8189FTV	b/g/n	-		other	1	-	3x 2.0	-		HDMI	Microphone	-		Yes	115200 / 8N1	?	2	-	more than 20	5 VDC, 2.0 A		Orange Pi PC Plus	Orange Pi PC Plus	https://wikidevi.com/wiki/Orange_Pi_PC_Plus	http://www.orangepi.org/orangepipcplus/	http://?	http://downloads.openwrt.org/snapshots/targets/sunxi/cortexa7/openwrt-sunxi-cortexa7-sun8i-h3-orangepi-plus-ext4-sdcard.img.gz	NULL	Sunxi installation		unknown		media:example:genericrouter1.png	
666541	WiFi Router	AVM	FRITZ!Box 7362SL	http://?	Discontinued		https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=eae6cac6a30b95bef04d033ed8a303b7e35a078b		snapshot	lantiq	xrx200	mips_24kc	?	Lantiq XWAY VRX288	2	500	128NAND	128	2	2	?	?	xDSL		Atheros AR9381	b/g/n	-		ath9k	-	-	2x 2.0	-		-	-	DECT		?	?	?	5	2	-	12 VDC, 1.4 A	toh:avm:avm_7362_sl	7362SL	7362SL	NULL	https://avm.de/service/fritzbox/fritzbox-7362-sl/uebersicht/	https://avm.de/service/downloads/?product=fritzbox-7362-sl	http://downloads.openwrt.org/snapshots/targets/lantiq/xrx200/openwrt-lantiq-xrx200-avm_fritz7362sl-initramfs-kernel.bin	http://downloads.openwrt.org/snapshots/targets/lantiq/xrx200/openwrt-lantiq-xrx200-avm_fritz7362sl-squashfs-sysupgrade.bin	see git-commit	Boot ramdisk image, flash OpenWrt from there.	see git-commit		media:example:genericrouter1.png	
674299	WiFi Router	AVM	FRITZ!Box 7412	http://?	Discontinued		https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=20f48c8ae334f8502e756282995cc84d89fa81c1		snapshot	lantiq	xrx200	mips_24kc	?	Lantiq XWAY VRX220	2	500	128NAND	128	1	-	?	?	xDSL		Atheros AR9287	b/g/n	-		ath9k	-	-	-	-		-	-	DECT		?	?	?	5	2	-	?		FRITZ!Box 7412	FRITZ!Box 7412	NULL	https://avm.de/service/fritzbox/fritzbox-7412/uebersicht/	https://avm.de/service/downloads/?product=fritzbox-7412	http://downloads.openwrt.org/snapshots/targets/lantiq/xrx200/openwrt-lantiq-xrx200-avm_fritz7412-initramfs-kernel.bin	http://downloads.openwrt.org/snapshots/targets/lantiq/xrx200/openwrt-lantiq-xrx200-avm_fritz7412-squashfs-sysupgrade.bin	see git-commit		unknown		media:example:genericrouter1.png	
707746	Modem	ALFA Network	Tube-E4G	http://?	Discontinued		https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=9b6413982c4c7f9191d08995f1e9b67e38f259de		snapshot	ramips	mt7620	mipsel_24kc	U-Boot	MediaTek MT7620A	1	580	32	256	1	-	-	?	LTE		?	?	?		unknown	1	-	-	-		-	-	-		Yes	?	?	5	1	-	?		Tube-E4G	Tube-E4G	NULL	http://?	http://?	NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7620/openwrt-ramips-mt7620-alfa-network_tube-e4g-squashfs-sysupgrade.bin	U-Boot web recovery		U-Boot web recovery		media:example:genericrouter1.png	
707901	Range Extender	TP-Link	RE350K	https://fcc.io/TE7/RE350K	Available 2019	amazon.com	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=db91418766562fde7da468a19c87f25bc8aad8a0		snapshot	ath79	generic	mips_24kc	U-Boot	Qualcomm Atheros QCA9558	1	720	16	128	-	1	?	?	-		Qualcomm Atheros QCA9882	b/g/n	a/n/ac		ath10k	-	-	-	-		-	-	-		Yes	?	Yes	3	3	-	100-240 VAC, 0.3 A		RE350K	RE350K	https://wikidevi.com/wiki/TP-LINK_RE350K	https://www.tp-link.com/us/products/details/RE350K.html	http://?	http://downloads.openwrt.org/snapshots/targets/ath79/generic/openwrt-ath79-generic-tplink_re350k-v1-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ath79/generic/openwrt-ath79-generic-tplink_re350k-v1-squashfs-sysupgrade.bin	see git-commit		unknown		media:example:genericrouter1.png	
710634	WiFi Router	Xiaomi	Mi Router 3 Pro	http://?	Available 2019	banggood.com, gearbest.com	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=d0090339117031d1994d139240bb30cb39b73060		snapshot	ramips	mt7621	mips_24kc	U-Boot	MediaTek MT7621AT	2	880	256NAND	512	-	4	MediaTek MT7621AT	Yes	-		MediaTek MT7615	b/g/n	a/n/ac		unknown	-	-	1x 3.0	-		-	-	-		Yes	115200 / 8N1	?	1	1	-	12 VDC, 1.5 A	toh:xiaomi:xiaomi_r3p_pro	r3p	mir3p	https://wikidevi.com/wiki/Xiaomi_MiWiFi_Pro	https://www.mi.com/miwifihd/	http://?	http://downloads.openwrt.org/snapshots/targets/ramips/mt7621/openwrt-ramips-mt7621-xiaomi_mir3p-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ramips/mt7621/openwrt-ramips-mt7621-xiaomi_mir3p-squashfs-sysupgrade.bin	see git-commit		see git-commit		media:example:genericrouter1.png	
715734	Range Extender	AVM	FRITZ!Repeater 3000	NULL	Available 2019	alternate.de, conrad.de, reichelt.de	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=148d29d47b1d555d0058dcc5dda450b74c4628ec		snapshot	ipq40xx	generic	arm_cortex-a7_neon-vfpv4	EVA	Qualcomm IPQ4019	4	717	128NAND	256	-	2	Qualcomm Atheros QCA8072	Yes	-		Qualcomm Atheros QCA9984	b/g/n	a/n/ac		ath10k	-	-	-	-		-	-	-		Yes	115200 / 8N1	?	2	1	-	12 VDC, 1.0 A		FRITZ!Repeater 3000	FRITZ!Repeater 3000	https://wikidevi.com/wiki/AVM_FRITZ!Repeater_3000	https://avm.de/produkte/fritzwlan/fritzrepeater-3000/	https://avm.de/service/downloads/?product=fritzrepeater-3000	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-avm_fritzrepeater-3000-initramfs-fit-uImage.itb	http://downloads.openwrt.org/snapshots/targets/ipq40xx/generic/openwrt-ipq40xx-generic-avm_fritzrepeater-3000-squashfs-sysupgrade.bin	see git-commit		unknown		media:example:genericrouter1.png	
716129	WiFi Router	Librerouter	LibreRouter	http://?	unknown 2019	?	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=24463d0d9479bf701e3aaa122f539a43cc97402b		snapshot	ath79	generic	mips_24kc	U-Boot	Qualcomm Atheros QCA9558	1	720	16	128	-	2	Qualcomm Atheros QCA8337N	Yes	-		Qualcomm Atheros QCA9582 (mini-PCIe)	b/g/n	a/n		ath9k	4	-	1x Header	-		-	-	-		Yes	115200 / 8N1	Yes	1	1	9	PoE 10-32 VDC		LibreRouter	LibreRouter	NULL	https://librerouter.org/		NULL	http://downloads.openwrt.org/snapshots/targets/ath79/generic/openwrt-ath79-generic-librerouter_librerouter-v1-squashfs-sysupgrade.bin	U-Boot TFTP + serial recovery	Prefered method: sysupgrade -n	U-Boot TFTP + serial recovery		media:example:genericrouter1.png	
780243	WiFi Router	COMFAST	CF-E313AC	http://?	Available 2018	aliexpress.com				ath79	generic	mips_24kc	U-Boot	Qualcomm Atheros QCA9531	1	650	16	64	2	-	AR934X built-in switch	Yes	-		Qualcomm Atheros QCA9888	-	a/n/ac	2:2x2, 12dBi	ath10k-ct	-	-	-	-		-	-	-		Yes	115200 / 8N1	No	7	1	-	48 V PoE in WAN port		CF-E313AC	CF-E313AC	NULL	http://en.comfast.com.cn/index.php?m=content&c=index&a=show&catid=19&id=42	http://?	http://?	http://?	GUI OEM		unknown		media:example:genericrouter1.png	PR submitted: https://github.com/openwrt/openwrt/pull/1942
